timestamp,cpu_percent,memory_percent,request_rate
2026-01-01T04:39:00,47.14,51.22,66.93
2026-01-01T04:39:30,47.42,52.09,63.94
2026-01-01T04:40:00,46.07,51.56,63.45
2026-01-01T04:40:30,44.77,53.01,61.68
2026-01-01T04:41:00,45.39,53.16,59.9
2026-01-01T04:41:30,44.02,54.61,59.88
2026-01-01T04:42:00,43.97,54.6,55.73
2026-01-01T04:42:30,45.61,54.55,60.23
2026-01-01T04:43:00,43.35,54.02,63.74
2026-01-01T04:43:30,46.35,54.1,60.96
2026-01-01T04:44:00,48.7,54.33,64.41
2026-01-01T04:44:30,46.85,55.82,60.21
2026-01-01T04:45:00,44.73,57.36,53.07
2026-01-01T04:45:30,44.3,57.45,54.33
2026-01-01T04:46:00,42.76,58.67,56.52
2026-01-01T04:46:30,42.36,55.95,53.56
2026-01-01T04:47:00,38.49,55.48,55.66
2026-01-01T04:47:30,38.15,55.73,63.51
2026-01-01T04:48:00,40.85,56.62,75.56
2026-01-01T04:48:30,39.18,57.04,72.06
2026-01-01T04:49:00,38.77,56.98,73.37
2026-01-01T04:49:30,36.53,56.52,68.46
2026-01-01T04:50:00,37.49,55.72,79.78
2026-01-01T04:50:30,37.15,57.63,78.04
2026-01-01T04:51:00,40.06,58.75,81.48
2026-01-01T04:51:30,40.37,60.06,81.86
2026-01-01T04:52:00,39.81,60.07,77.63
2026-01-01T04:52:30,40.64,59.53,76.8
2026-01-01T04:53:00,39.88,60.09,71.39
2026-01-01T04:53:30,37.87,60.06,68.83
2026-01-01T04:54:00,38.32,59.93,67.75
2026-01-01T04:54:30,38.06,59.91,68.65
2026-01-01T04:55:00,38.31,59.28,59.57
2026-01-01T04:55:30,38.87,58.4,59.3
2026-01-01T04:56:00,38.11,58.16,69.52
2026-01-01T04:56:30,38.74,56.78,65.71
2026-01-01T04:57:00,41.35,57.37,67.01
2026-01-01T04:57:30,39.69,58.21,65.32
2026-01-01T04:58:00,42.29,57.44,54.03
2026-01-01T04:58:30,41.93,55.62,50.05
2026-01-01T04:59:00,40.78,56.01,47.32
2026-01-01T04:59:30,44.42,56.25,50.7
2026-01-01T05:00:00,44.65,56.27,50.56
2026-01-01T05:00:30,46.71,54.93,49.68
2026-01-01T05:01:00,47.93,53.02,52.37
2026-01-01T05:01:30,45.41,54.73,52.89
2026-01-01T05:02:00,45.59,54.51,52.23
2026-01-01T05:02:30,44.81,55.02,54.9
2026-01-01T05:03:00,42.79,54.95,49.4
2026-01-01T05:03:30,40.14,55.36,48.57
2026-01-01T05:04:00,40.29,54.08,53.59
2026-01-01T05:04:30,41.17,53.63,45.03
2026-01-01T05:05:00,41.76,52.28,41.86
2026-01-01T05:05:30,41.3,51.19,42.49
2026-01-01T05:06:00,40.1,50.48,43.41
2026-01-01T05:06:30,38.62,48.68,42.06
2026-01-01T05:07:00,37.79,48.22,43.78
2026-01-01T05:07:30,36.24,47.5,40.23
2026-01-01T05:08:00,35.94,46.32,44.15
2026-01-01T05:08:30,35.9,46.19,44.93
2026-01-01T05:09:00,34.56,46.17,52.19
2026-01-01T05:09:30,34.21,45.34,55.58
2026-01-01T05:10:00,33.07,47.35,57.78
2026-01-01T05:10:30,33.06,48.07,63.45
2026-01-01T05:11:00,33.82,49.19,60.24
2026-01-01T05:11:30,34.09,48.86,59.06
2026-01-01T05:12:00,34.8,49.75,52.06
2026-01-01T05:12:30,32.32,50.52,55.54
2026-01-01T05:13:00,31.75,49.5,62.16
2026-01-01T05:13:30,32.17,48.82,60.22
2026-01-01T05:14:00,33.13,51.73,55.35
2026-01-01T05:14:30,30.73,51.32,59.85
2026-01-01T05:15:00,30.97,51.81,56.9
2026-01-01T05:15:30,32.78,51.6,54.88
2026-01-01T05:16:00,32.51,52.43,61.04
2026-01-01T05:16:30,32.37,51.43,59.61
2026-01-01T05:17:00,33.05,50.43,58.86
2026-01-01T05:17:30,33.42,51.56,65.31
2026-01-01T05:18:00,34.43,51.76,67.67
2026-01-01T05:18:30,34.54,49.28,63.42
2026-01-01T05:19:00,34.77,49.31,69.44
2026-01-01T05:19:30,33.59,49.12,62.47
2026-01-01T05:20:00,33.34,49.83,66.5
2026-01-01T05:20:30,35.22,50.16,68.46
2026-01-01T05:21:00,34.91,50.5,66.37
2026-01-01T05:21:30,34.66,50.59,63.25
2026-01-01T05:22:00,33.92,50.88,58.8
2026-01-01T05:22:30,35.1,49.72,65.72
2026-01-01T05:23:00,33.82,48.91,66.22
2026-01-01T05:23:30,35.19,48.06,63.69
2026-01-01T05:24:00,33.78,46.71,65.99
2026-01-01T05:24:30,32.19,47.5,70.81
2026-01-01T05:25:00,32.5,48.58,72.08
2026-01-01T05:25:30,32.7,49.19,74.87
2026-01-01T05:26:00,33.14,48.59,78.69
2026-01-01T05:26:30,34.74,48.06,78.92
2026-01-01T05:27:00,34.12,47.62,80.19
2026-01-01T05:27:30,34.78,48.73,79.73
2026-01-01T05:28:00,33.42,49.26,75.76
2026-01-01T05:28:30,35.31,50.99,70.69
2026-01-01T05:29:00,36.26,50.03,72.49
2026-01-01T05:29:30,37.06,49.8,69.66
2026-01-01T05:30:00,37.34,48.54,69.57
2026-01-01T05:30:30,36.16,47.12,68.58
2026-01-01T05:31:00,35.67,46.97,72.47
2026-01-01T05:31:30,36.43,46.63,73.58
2026-01-01T05:32:00,36.4,46.12,74.81
2026-01-01T05:32:30,36.58,44.58,73.66
2026-01-01T05:33:00,34.54,44.78,73.11
2026-01-01T05:33:30,34.81,44.5,71.75
2026-01-01T05:34:00,33.78,45.41,72.75
2026-01-01T05:34:30,32.15,45.96,65.86
2026-01-01T05:35:00,31.92,44.65,65.78
2026-01-01T05:35:30,29.13,45.05,67.25
2026-01-01T05:36:00,30.18,44.45,68.82
2026-01-01T05:36:30,31.46,45.98,64.51
2026-01-01T05:37:00,31.38,45.95,62.82
2026-01-01T05:37:30,29.89,45.45,61.3
2026-01-01T05:38:00,28.47,45.04,59.14
2026-01-01T05:38:30,28.25,43.54,54.27
2026-01-01T05:39:00,24.61,44.81,49.93
2026-01-01T05:39:30,24.88,46.93,49.97
2026-01-01T05:40:00,25.88,45.2,51.51
2026-01-01T05:40:30,25.41,44.95,52.1
2026-01-01T05:41:00,24.67,44.84,48.61
2026-01-01T05:41:30,24.94,44.25,50.15
2026-01-01T05:42:00,25.47,45.46,49.36
2026-01-01T05:42:30,27.11,46.71,47.38
2026-01-01T05:43:00,27.14,46.47,43.67
2026-01-01T05:43:30,26.1,48.54,41.64
2026-01-01T05:44:00,25.41,48.57,44.51
2026-01-01T05:44:30,25.68,48.33,43.77
2026-01-01T05:45:00,28.02,48.61,43.28
2026-01-01T05:45:30,27.54,47.86,39.27
2026-01-01T05:46:00,25.96,49.31,50.43
2026-01-01T05:46:30,24.65,49.93,41.37
2026-01-01T05:47:00,21.51,49.58,33.26
2026-01-01T05:47:30,22.0,49.39,31.16
2026-01-01T05:48:00,19.96,48.48,31.96
2026-01-01T05:48:30,18.11,48.75,39.06
2026-01-01T05:49:00,15.15,47.45,41.11
2026-01-01T05:49:30,13.47,47.45,42.31
2026-01-01T05:50:00,14.32,46.94,45.99
2026-01-01T05:50:30,12.35,47.5,46.37
2026-01-01T05:51:00,9.73,48.55,38.55
2026-01-01T05:51:30,10.0,49.33,39.57
2026-01-01T05:52:00,9.49,49.21,40.44
2026-01-01T05:52:30,10.13,48.5,49.12
2026-01-01T05:53:00,11.24,48.2,46.24
2026-01-01T05:53:30,11.23,48.19,51.26
2026-01-01T05:54:00,9.28,48.67,45.82
2026-01-01T05:54:30,9.1,48.11,51.96
2026-01-01T05:55:00,9.85,47.14,52.49
2026-01-01T05:55:30,8.98,47.31,55.83
2026-01-01T05:56:00,6.82,48.67,58.65
2026-01-01T05:56:30,8.47,50.54,61.36
2026-01-01T05:57:00,7.85,51.34,61.75
2026-01-01T05:57:30,7.24,50.35,59.13
2026-01-01T05:58:00,7.26,51.75,58.49
2026-01-01T05:58:30,8.81,50.91,55.43
2026-01-01T05:59:00,9.2,50.14,54.98
2026-01-01T05:59:30,8.7,50.57,48.54
2026-01-01T06:00:00,9.72,49.19,49.23
2026-01-01T06:00:30,12.95,49.99,53.14
2026-01-01T06:01:00,15.03,49.93,57.95
2026-01-01T06:01:30,16.04,50.33,63.2
2026-01-01T06:02:00,14.35,49.51,63.81
2026-01-01T06:02:30,19.98,50.36,63.19
2026-01-01T06:03:00,18.18,50.87,62.17
2026-01-01T06:03:30,17.63,50.51,63.74
2026-01-01T06:04:00,16.58,51.45,66.61
2026-01-01T06:04:30,19.02,48.79,67.96
2026-01-01T06:05:00,19.65,49.15,62.58
2026-01-01T06:05:30,17.51,49.05,68.09
2026-01-01T06:06:00,17.91,48.25,70.0
2026-01-01T06:06:30,18.73,48.43,73.97
2026-01-01T06:07:00,18.25,48.93,74.17
2026-01-01T06:07:30,16.42,48.19,73.13
2026-01-01T06:08:00,15.33,48.07,80.88
2026-01-01T06:08:30,14.68,48.03,76.6
2026-01-01T06:09:00,14.71,48.42,69.85
2026-01-01T06:09:30,13.93,49.65,77.83
2026-01-01T06:10:00,15.03,49.19,78.79
2026-01-01T06:10:30,13.61,50.5,77.08
2026-01-01T06:11:00,11.01,49.2,74.74
2026-01-01T06:11:30,9.9,49.5,66.72
2026-01-01T06:12:00,11.93,47.78,74.18
2026-01-01T06:12:30,11.07,47.85,77.01
2026-01-01T06:13:00,14.58,48.57,79.05
2026-01-01T06:13:30,15.31,50.6,82.35
2026-01-01T06:14:00,13.57,50.65,78.69
2026-01-01T06:14:30,12.32,49.9,80.52
2026-01-01T06:15:00,12.68,50.92,84.86
2026-01-01T06:15:30,10.91,50.96,76.04
2026-01-01T06:16:00,14.48,51.06,78.43
2026-01-01T06:16:30,12.99,51.98,81.42
2026-01-01T06:17:00,14.01,53.07,81.82
2026-01-01T06:17:30,16.2,51.34,78.28
2026-01-01T06:18:00,16.04,51.39,77.62
2026-01-01T06:18:30,14.54,51.38,75.78
2026-01-01T06:19:00,14.13,50.31,77.24
2026-01-01T06:19:30,14.68,48.68,75.11
2026-01-01T06:20:00,15.99,48.62,78.17
2026-01-01T06:20:30,16.08,48.15,76.09
2026-01-01T06:21:00,13.98,47.43,74.01
2026-01-01T06:21:30,14.04,47.29,78.69
2026-01-01T06:22:00,13.03,46.94,78.04
2026-01-01T06:22:30,9.75,46.96,80.17
2026-01-01T06:23:00,8.71,48.53,74.98
2026-01-01T06:23:30,6.56,48.5,81.06
2026-01-01T06:24:00,7.44,50.38,75.26
2026-01-01T06:24:30,10.36,51.63,75.64
2026-01-01T06:25:00,13.14,52.59,74.75
2026-01-01T06:25:30,12.28,51.87,71.69
2026-01-01T06:26:00,11.58,51.57,70.6
2026-01-01T06:26:30,12.62,50.65,75.54
2026-01-01T06:27:00,14.21,51.07,82.49
2026-01-01T06:27:30,13.58,51.0,81.54
2026-01-01T06:28:00,13.37,51.44,80.12
2026-01-01T06:28:30,16.68,51.75,72.6
2026-01-01T06:29:00,16.52,51.91,79.46
2026-01-01T06:29:30,15.79,51.56,75.2
2026-01-01T06:30:00,15.97,50.58,71.56
2026-01-01T06:30:30,16.84,50.14,71.98
2026-01-01T06:31:00,15.3,50.86,74.92
2026-01-01T06:31:30,14.93,50.7,81.01
2026-01-01T06:32:00,13.18,50.64,89.71
2026-01-01T06:32:30,12.77,51.5,92.72
2026-01-01T06:33:00,15.58,51.99,90.8
2026-01-01T06:33:30,16.69,50.52,88.17
2026-01-01T06:34:00,16.55,50.44,87.46
2026-01-01T06:34:30,15.15,49.56,90.68
2026-01-01T06:35:00,14.69,49.51,94.5
2026-01-01T06:35:30,16.26,49.9,96.97
2026-01-01T06:36:00,15.42,50.41,89.39
2026-01-01T06:36:30,17.6,52.07,87.12
2026-01-01T06:37:00,15.54,51.57,92.95
2026-01-01T06:37:30,15.1,51.28,90.82
2026-01-01T06:38:00,17.72,51.85,90.5
2026-01-01T06:38:30,14.7,52.81,101.4
2026-01-01T06:39:00,16.49,51.78,101.11
2026-01-01T06:39:30,13.71,52.47,106.8
2026-01-01T06:40:00,13.57,53.13,114.16
2026-01-01T06:40:30,13.32,52.98,117.19
2026-01-01T06:41:00,14.55,52.7,115.45
2026-01-01T06:41:30,9.82,53.44,106.33
2026-01-01T06:42:00,6.94,53.86,102.89
2026-01-01T06:42:30,6.09,54.26,105.47
2026-01-01T06:43:00,6.15,53.53,107.83
2026-01-01T06:43:30,5.0,51.81,112.52
2026-01-01T06:44:00,5.0,51.72,108.1
2026-01-01T06:44:30,5.0,51.44,108.9
2026-01-01T06:45:00,5.0,51.9,100.7
2026-01-01T06:45:30,5.0,51.14,97.17
2026-01-01T06:46:00,5.37,51.77,99.28
2026-01-01T06:46:30,6.24,52.18,90.55
2026-01-01T06:47:00,8.39,51.44,93.82
2026-01-01T06:47:30,7.4,52.39,101.14
2026-01-01T06:48:00,6.93,52.04,95.4
2026-01-01T06:48:30,7.0,51.35,94.36
2026-01-01T06:49:00,6.56,51.6,101.24
2026-01-01T06:49:30,6.48,51.58,103.24
2026-01-01T06:50:00,5.0,50.68,104.83
2026-01-01T06:50:30,5.56,51.3,105.26
2026-01-01T06:51:00,5.0,51.29,99.77
2026-01-01T06:51:30,5.0,50.53,99.23
2026-01-01T06:52:00,5.0,48.78,104.37
2026-01-01T06:52:30,6.74,49.2,104.72
2026-01-01T06:53:00,6.53,49.3,107.61
2026-01-01T06:53:30,8.25,49.42,106.16
2026-01-01T06:54:00,8.66,50.8,102.67
2026-01-01T06:54:30,6.11,48.31,100.95
2026-01-01T06:55:00,5.0,49.58,96.74
2026-01-01T06:55:30,6.14,50.94,91.29
2026-01-01T06:56:00,5.0,49.96,91.21
2026-01-01T06:56:30,5.0,50.98,90.29
2026-01-01T06:57:00,5.0,50.16,86.53
2026-01-01T06:57:30,5.0,49.12,89.32
2026-01-01T06:58:00,5.0,49.02,85.59
2026-01-01T06:58:30,5.0,50.85,87.29
2026-01-01T06:59:00,5.0,51.21,89.28
2026-01-01T06:59:30,5.0,51.26,95.95
2026-01-01T07:00:00,5.75,52.15,97.32
2026-01-01T07:00:30,5.0,51.52,100.48
2026-01-01T07:01:00,6.96,53.02,100.77
2026-01-01T07:01:30,5.23,54.59,95.15
2026-01-01T07:02:00,5.0,55.02,98.57
2026-01-01T07:02:30,6.78,54.23,105.29
2026-01-01T07:03:00,5.0,55.3,104.79
2026-01-01T07:03:30,5.0,55.6,113.16
2026-01-01T07:04:00,5.9,56.24,116.86
2026-01-01T07:04:30,5.4,57.38,124.86
2026-01-01T07:05:00,5.0,57.82,124.14
2026-01-01T07:05:30,5.28,56.91,120.6
2026-01-01T07:06:00,5.0,58.4,120.82
2026-01-01T07:06:30,6.93,58.68,117.92
2026-01-01T07:07:00,7.81,59.01,118.71
2026-01-01T07:07:30,12.36,59.62,117.75
2026-01-01T07:08:00,9.89,59.93,118.4
2026-01-01T07:08:30,9.86,60.68,118.04
2026-01-01T07:09:00,8.26,60.88,114.15
2026-01-01T07:09:30,9.99,60.7,112.03
2026-01-01T07:10:00,11.23,60.15,117.11
2026-01-01T07:10:30,12.36,59.64,116.85
2026-01-01T07:11:00,11.19,59.35,111.49
2026-01-01T07:11:30,10.07,60.34,103.42
2026-01-01T07:12:00,7.03,60.0,102.13
2026-01-01T07:12:30,9.59,59.89,103.25
2026-01-01T07:13:00,10.36,59.79,98.53
2026-01-01T07:13:30,9.96,60.33,91.38
2026-01-01T07:14:00,11.36,60.97,93.62
2026-01-01T07:14:30,12.49,62.95,106.4
2026-01-01T07:15:00,13.95,61.56,109.88
2026-01-01T07:15:30,11.52,61.33,105.9
2026-01-01T07:16:00,10.45,61.9,105.43
2026-01-01T07:16:30,10.74,60.22,104.95
2026-01-01T07:17:00,11.27,61.96,99.86
2026-01-01T07:17:30,12.71,61.84,94.25
2026-01-01T07:18:00,11.2,61.05,93.68
2026-01-01T07:18:30,11.39,62.02,96.84
2026-01-01T07:19:00,14.7,59.82,97.85
2026-01-01T07:19:30,15.73,60.03,95.12
2026-01-01T07:20:00,17.04,59.04,97.15
2026-01-01T07:20:30,17.01,81.95,249.7
2026-01-01T07:21:00,30.81,82.22,238.75
2026-01-01T07:21:30,44.61,79.02,245.33
2026-01-01T07:22:00,58.4,78.32,235.59
2026-01-01T07:22:30,72.2,83.86,251.32
2026-01-01T07:23:00,84.77,81.6,243.38
2026-01-01T07:23:30,86.51,85.3,252.4
2026-01-01T07:24:00,87.06,85.21,252.0
2026-01-01T07:24:30,86.39,80.68,253.34
2026-01-01T07:25:00,84.67,83.58,249.5
2026-01-01T07:25:30,86.0,77.25,264.03
2026-01-01T07:26:00,72.2,81.06,264.75
2026-01-01T07:26:30,58.4,82.88,261.94
2026-01-01T07:27:00,44.61,78.81,258.93
2026-01-01T07:27:30,30.81,76.92,263.93
2026-01-01T07:28:00,26.85,60.24,124.56
2026-01-01T07:28:30,25.76,58.2,122.17
2026-01-01T07:29:00,25.87,61.35,122.93
2026-01-01T07:29:30,24.11,62.5,117.6
2026-01-01T07:30:00,23.25,62.87,114.21
2026-01-01T07:30:30,24.51,64.77,115.52
2026-01-01T07:31:00,24.45,65.05,119.72
2026-01-01T07:31:30,26.62,64.15,119.72
2026-01-01T07:32:00,26.32,65.18,125.86
2026-01-01T07:32:30,26.02,63.54,131.81
2026-01-01T07:33:00,27.94,64.14,127.88
2026-01-01T07:33:30,26.97,65.34,127.48
2026-01-01T07:34:00,24.69,65.88,125.46
2026-01-01T07:34:30,26.64,64.43,128.76
2026-01-01T07:35:00,27.26,64.63,131.63
2026-01-01T07:35:30,24.01,64.51,128.45
2026-01-01T07:36:00,24.08,63.77,132.15
2026-01-01T07:36:30,23.47,61.45,126.87
2026-01-01T07:37:00,26.09,60.27,131.58
2026-01-01T07:37:30,25.0,59.77,121.82
2026-01-01T07:38:00,24.13,60.89,121.11
2026-01-01T07:38:30,22.76,63.65,118.27
2026-01-01T07:39:00,21.18,64.5,120.98
2026-01-01T07:39:30,20.13,63.72,121.99
2026-01-01T07:40:00,17.97,63.29,113.22
2026-01-01T07:40:30,16.43,64.38,107.84
2026-01-01T07:41:00,14.02,64.99,105.49
2026-01-01T07:41:30,11.77,65.38,110.23
2026-01-01T07:42:00,9.43,65.62,116.75
2026-01-01T07:42:30,8.65,66.82,119.48
2026-01-01T07:43:00,7.62,69.05,125.17
2026-01-01T07:43:30,5.79,69.06,122.16
2026-01-01T07:44:00,6.5,69.22,123.83
2026-01-01T07:44:30,6.43,69.73,124.33
2026-01-01T07:45:00,5.78,69.27,120.01
2026-01-01T07:45:30,5.09,67.07,118.61
2026-01-01T07:46:00,7.48,67.57,117.18
2026-01-01T07:46:30,7.84,66.83,119.01
2026-01-01T07:47:00,8.55,68.15,120.99
2026-01-01T07:47:30,5.0,68.33,118.8
2026-01-01T07:48:00,5.0,69.83,116.67
2026-01-01T07:48:30,5.0,68.97,109.07
2026-01-01T07:49:00,5.0,70.0,111.09
2026-01-01T07:49:30,5.56,68.37,110.67
2026-01-01T07:50:00,5.0,69.31,110.56
2026-01-01T07:50:30,5.78,69.07,112.74
2026-01-01T07:51:00,5.0,70.0,110.76
2026-01-01T07:51:30,5.86,69.64,106.9
2026-01-01T07:52:00,5.0,70.0,104.5
2026-01-01T07:52:30,5.0,70.0,103.12
2026-01-01T07:53:00,5.63,70.0,103.99
2026-01-01T07:53:30,6.43,70.0,101.57
2026-01-01T07:54:00,6.24,70.0,99.81
2026-01-01T07:54:30,9.15,69.44,94.49
2026-01-01T07:55:00,8.53,70.0,92.86
2026-01-01T07:55:30,7.85,69.65,85.87
2026-01-01T07:56:00,5.0,70.0,83.23
2026-01-01T07:56:30,7.65,70.0,85.39
2026-01-01T07:57:00,7.1,69.2,86.07
2026-01-01T07:57:30,5.34,67.05,85.45
2026-01-01T07:58:00,7.32,67.21,84.55
2026-01-01T07:58:30,9.17,66.52,88.15
2026-01-01T07:59:00,9.33,65.99,83.44
2026-01-01T07:59:30,7.18,65.66,85.21
2026-01-01T08:00:00,7.81,65.13,82.34
2026-01-01T08:00:30,6.88,66.56,83.45
2026-01-01T08:01:00,5.12,67.68,82.84
2026-01-01T08:01:30,6.69,68.84,80.67
2026-01-01T08:02:00,5.0,70.0,81.92
2026-01-01T08:02:30,5.85,69.23,79.34
2026-01-01T08:03:00,6.54,66.73,74.48
2026-01-01T08:03:30,9.62,68.76,72.55
2026-01-01T08:04:00,10.1,69.01,67.53
2026-01-01T08:04:30,7.02,68.95,68.11
2026-01-01T08:05:00,5.76,67.15,65.68
2026-01-01T08:05:30,5.86,65.8,60.63
2026-01-01T08:06:00,6.39,66.49,62.08
2026-01-01T08:06:30,7.86,66.34,63.69
2026-01-01T08:07:00,5.0,64.19,62.95
2026-01-01T08:07:30,5.0,63.25,61.78
2026-01-01T08:08:00,6.45,64.3,65.44
2026-01-01T08:08:30,8.77,65.58,64.35
2026-01-01T08:09:00,11.56,65.79,65.38
2026-01-01T08:09:30,10.98,68.63,60.84
2026-01-01T08:10:00,12.62,69.65,63.07
2026-01-01T08:10:30,15.19,70.0,62.5
2026-01-01T08:11:00,16.99,70.0,64.58
2026-01-01T08:11:30,18.07,70.0,63.48
2026-01-01T08:12:00,19.32,68.66,60.47
2026-01-01T08:12:30,18.13,67.06,55.66
2026-01-01T08:13:00,15.96,66.32,54.84
2026-01-01T08:13:30,17.43,66.58,53.0
2026-01-01T08:14:00,16.91,66.58,47.81
2026-01-01T08:14:30,16.87,66.95,52.82
2026-01-01T08:15:00,16.0,66.93,56.92
2026-01-01T08:15:30,15.41,67.41,48.78
2026-01-01T08:16:00,15.76,68.4,40.22
2026-01-01T08:16:30,14.23,68.41,34.14
2026-01-01T08:17:00,14.33,68.12,34.77
2026-01-01T08:17:30,14.7,65.5,45.49
2026-01-01T08:18:00,14.59,66.37,40.76
2026-01-01T08:18:30,13.47,65.6,39.49
2026-01-01T08:19:00,14.65,64.69,44.83
2026-01-01T08:19:30,17.46,65.55,42.84
2026-01-01T08:20:00,16.56,66.47,47.31
2026-01-01T08:20:30,18.41,67.15,51.04
2026-01-01T08:21:00,19.74,68.11,50.93
2026-01-01T08:21:30,15.76,67.01,54.46
2026-01-01T08:22:00,14.62,66.78,58.2
2026-01-01T08:22:30,13.67,66.23,52.59
2026-01-01T08:23:00,14.84,67.96,51.89
2026-01-01T08:23:30,15.12,68.83,49.37
2026-01-01T08:24:00,15.83,68.58,49.49
2026-01-01T08:24:30,16.79,69.42,44.64
2026-01-01T08:25:00,15.44,69.8,40.65
2026-01-01T08:25:30,14.32,69.68,40.87
2026-01-01T08:26:00,12.49,70.0,40.84
2026-01-01T08:26:30,12.23,70.0,46.39
2026-01-01T08:27:00,12.05,69.86,47.23
2026-01-01T08:27:30,12.31,68.61,52.96
2026-01-01T08:28:00,11.22,68.96,58.2
2026-01-01T08:28:30,12.58,68.7,62.75
2026-01-01T08:29:00,13.95,67.55,48.61
2026-01-01T08:29:30,16.27,66.78,45.52
2026-01-01T08:30:00,17.34,66.53,47.37
2026-01-01T08:30:30,17.62,66.56,42.08
2026-01-01T08:31:00,18.63,67.12,39.97
2026-01-01T08:31:30,19.54,66.91,42.64
2026-01-01T08:32:00,18.56,67.36,42.83
2026-01-01T08:32:30,20.5,66.99,41.44
2026-01-01T08:33:00,23.08,67.53,48.37
2026-01-01T08:33:30,26.04,67.94,46.68
2026-01-01T08:34:00,26.09,68.51,51.12
2026-01-01T08:34:30,26.58,69.94,50.93
2026-01-01T08:35:00,27.21,69.66,51.32
2026-01-01T08:35:30,27.2,68.07,49.89
2026-01-01T08:36:00,28.13,67.99,46.53
2026-01-01T08:36:30,27.95,68.8,45.64
2026-01-01T08:37:00,27.66,68.82,40.18
2026-01-01T08:37:30,30.3,69.14,42.62
2026-01-01T08:38:00,30.54,67.42,43.07
2026-01-01T08:38:30,30.64,66.58,41.31
2026-01-01T08:39:00,31.97,67.12,44.49
2026-01-01T08:39:30,32.19,67.9,40.32
2026-01-01T08:40:00,32.63,67.15,32.45
2026-01-01T08:40:30,32.53,67.52,34.14
2026-01-01T08:41:00,30.7,66.81,28.63
2026-01-01T08:41:30,30.66,65.65,23.05
2026-01-01T08:42:00,28.95,65.73,23.7
2026-01-01T08:42:30,29.27,65.94,27.56
2026-01-01T08:43:00,27.5,66.34,24.45
2026-01-01T08:43:30,28.87,67.07,20.88
2026-01-01T08:44:00,29.99,68.75,26.91
2026-01-01T08:44:30,30.41,69.69,21.26
2026-01-01T08:45:00,30.26,69.33,24.65
2026-01-01T08:45:30,30.89,70.0,26.37
2026-01-01T08:46:00,27.94,68.53,23.46
2026-01-01T08:46:30,26.3,68.63,22.92
2026-01-01T08:47:00,26.07,69.69,19.48
2026-01-01T08:47:30,26.59,70.0,16.81
2026-01-01T08:48:00,26.47,70.0,16.2
2026-01-01T08:48:30,24.97,70.0,13.37
2026-01-01T08:49:00,25.17,69.26,6.78
2026-01-01T08:49:30,24.48,70.0,9.63
2026-01-01T08:50:00,22.88,69.91,7.22
2026-01-01T08:50:30,23.38,70.0,10.4
2026-01-01T08:51:00,23.06,70.0,9.79
2026-01-01T08:51:30,24.86,70.0,21.04
2026-01-01T08:52:00,25.85,70.0,23.27
2026-01-01T08:52:30,26.96,70.0,17.89
2026-01-01T08:53:00,27.44,69.79,12.4
2026-01-01T08:53:30,26.17,69.42,8.81
2026-01-01T08:54:00,24.77,68.73,7.1
2026-01-01T08:54:30,22.56,69.77,0.49
2026-01-01T08:55:00,26.88,70.0,0.0
2026-01-01T08:55:30,25.26,69.76,0.06
2026-01-01T08:56:00,24.95,67.95,0.0
2026-01-01T08:56:30,24.4,67.31,0.0
2026-01-01T08:57:00,23.98,67.75,0.93
2026-01-01T08:57:30,23.11,66.8,0.0
2026-01-01T08:58:00,20.3,64.84,2.42
2026-01-01T08:58:30,18.81,64.4,2.76
2026-01-01T08:59:00,16.72,62.36,7.13
2026-01-01T08:59:30,16.53,62.68,9.79
2026-01-01T09:00:00,15.5,62.28,8.94
2026-01-01T09:00:30,14.47,62.34,8.31
2026-01-01T09:01:00,14.8,63.64,10.15
2026-01-01T09:01:30,13.92,62.73,11.67
2026-01-01T09:02:00,15.32,60.58,4.89
2026-01-01T09:02:30,14.74,60.55,8.6
2026-01-01T09:03:00,15.08,61.02,6.36
2026-01-01T09:03:30,13.09,59.59,10.89
2026-01-01T09:04:00,14.08,59.22,11.61
2026-01-01T09:04:30,13.47,58.88,9.01
2026-01-01T09:05:00,14.08,58.91,9.01
2026-01-01T09:05:30,14.58,58.29,14.77
2026-01-01T09:06:00,14.32,60.95,11.77
2026-01-01T09:06:30,14.64,60.69,4.94
2026-01-01T09:07:00,14.07,60.88,3.91
2026-01-01T09:07:30,16.09,60.39,8.95
2026-01-01T09:08:00,17.49,57.75,15.3
2026-01-01T09:08:30,18.21,59.13,19.43
2026-01-01T09:09:00,16.44,55.97,10.95
2026-01-01T09:09:30,14.79,57.33,10.0
2026-01-01T09:10:00,13.8,56.01,8.09
2026-01-01T09:10:30,13.43,54.65,7.39
2026-01-01T09:11:00,14.1,54.54,3.01
2026-01-01T09:11:30,12.76,56.74,1.91
2026-01-01T09:12:00,14.52,57.06,0.0
2026-01-01T09:12:30,14.53,56.87,9.28
2026-01-01T09:13:00,11.51,56.1,9.52
2026-01-01T09:13:30,10.79,56.75,7.45
2026-01-01T09:14:00,6.92,56.38,2.49
2026-01-01T09:14:30,5.79,57.09,6.32
2026-01-01T09:15:00,5.0,55.13,8.66
2026-01-01T09:15:30,5.0,55.66,13.31
2026-01-01T09:16:00,5.0,55.98,14.69
2026-01-01T09:16:30,5.0,54.62,12.82
2026-01-01T09:17:00,5.0,53.58,9.91
2026-01-01T09:17:30,7.25,53.44,6.85
2026-01-01T09:18:00,9.08,52.95,5.23
