timestamp,cpu_percent,memory_percent,request_rate,post_scaling
2024-01-16T09:58:00,18.17,34.28,9.9,False
2024-01-16T09:58:30,18.54,39.62,10.7,False
2024-01-16T09:59:00,18.51,32.29,16.6,False
2024-01-16T09:59:30,18.75,33.31,5.9,False
2024-01-16T10:00:00,19.93,40.05,2.0,False
2024-01-16T10:00:30,19.11,37.16,9.7,False
2024-01-16T10:01:00,17.87,38.29,12.9,False
2024-01-16T10:01:30,17.45,36.82,16.5,False
2024-01-16T10:02:00,18.34,34.73,28.3,False
2024-01-16T10:02:30,18.11,32.76,29.9,False
2024-01-16T10:03:00,18.5,30.99,32.5,False
2024-01-16T10:03:30,20.24,42.51,47.0,False
2024-01-16T10:04:00,22.17,32.88,41.8,False
2024-01-16T10:04:30,24.09,42.7,33.8,False
2024-01-16T10:05:00,24.15,38.76,34.5,False
2024-01-16T10:05:30,22.44,38.65,35.1,False
2024-01-16T10:06:00,21.99,38.3,29.9,False
2024-01-16T10:06:30,21.36,39.1,22.4,False
2024-01-16T10:07:00,22.46,35.51,36.1,False
2024-01-16T10:07:30,21.05,30.9,35.9,False
2024-01-16T10:08:00,21.74,35.86,29.4,False
2024-01-16T10:08:30,21.25,38.8,33.8,False
2024-01-16T10:09:00,21.24,34.21,31.4,False
2024-01-16T10:09:30,21.48,40.73,28.5,False
2024-01-16T10:10:00,22.34,37.43,31.0,False
2024-01-16T10:10:30,22.74,34.48,22.0,False
2024-01-16T10:11:00,22.77,38.41,24.3,False
2024-01-16T10:11:30,21.74,38.92,35.7,False
2024-01-16T10:12:00,20.96,38.86,36.7,False
2024-01-16T10:12:30,22.26,29.04,32.6,False
2024-01-16T10:13:00,23.73,29.16,28.3,False
2024-01-16T10:13:30,23.09,41.16,25.4,False
2024-01-16T10:14:00,22.55,33.49,23.8,False
2024-01-16T10:14:30,21.36,40.56,21.9,False
2024-01-16T10:15:00,19.8,40.32,28.1,False
2024-01-16T10:15:30,19.96,33.41,17.5,False
2024-01-16T10:16:00,20.14,34.0,24.2,False
2024-01-16T10:16:30,20.56,39.39,22.5,False
2024-01-16T10:17:00,19.42,35.59,25.8,False
2024-01-16T10:17:30,19.13,40.58,19.6,False
2024-01-16T10:18:00,18.81,41.4,29.2,False
2024-01-16T10:18:30,19.11,33.2,37.0,False
2024-01-16T10:19:00,19.56,34.44,42.0,False
2024-01-16T10:19:30,20.01,37.29,31.6,False
2024-01-16T10:20:00,20.74,30.72,37.0,False
2024-01-16T10:20:30,21.1,31.98,39.2,False
2024-01-16T10:21:00,21.48,34.79,29.1,False
2024-01-16T10:21:30,21.82,43.64,30.3,False
2024-01-16T10:22:00,22.0,38.44,33.8,False
2024-01-16T10:22:30,20.84,35.33,38.1,False
2024-01-16T10:23:00,21.78,34.55,39.7,False
2024-01-16T10:23:30,23.29,34.54,42.0,False
2024-01-16T10:24:00,23.56,36.49,51.3,False
2024-01-16T10:24:30,24.27,36.57,58.0,False
2024-01-16T10:25:00,25.13,38.09,39.3,False
2024-01-16T10:25:30,25.89,40.52,39.1,False
2024-01-16T10:26:00,25.75,38.75,40.1,False
2024-01-16T10:26:30,25.14,41.19,31.7,False
2024-01-16T10:27:00,24.92,37.8,36.0,False
2024-01-16T10:27:30,24.4,43.63,46.9,False
2024-01-16T10:28:00,23.28,40.46,42.5,False
2024-01-16T10:28:30,22.89,38.66,47.7,False
2024-01-16T10:29:00,24.9,40.18,45.0,False
2024-01-16T10:29:30,25.63,37.29,44.5,False
2024-01-16T10:30:00,25.84,38.29,57.4,False
2024-01-16T10:30:30,25.34,38.0,56.7,False
2024-01-16T10:31:00,26.69,37.04,62.6,False
2024-01-16T10:31:30,26.84,35.31,54.0,False
2024-01-16T10:32:00,28.27,41.53,69.6,False
2024-01-16T10:32:30,28.52,42.88,75.8,False
2024-01-16T10:33:00,29.75,41.59,76.9,False
2024-01-16T10:33:30,31.24,40.66,82.8,False
2024-01-16T10:34:00,31.74,47.75,76.5,False
2024-01-16T10:34:30,32.59,39.41,87.2,False
2024-01-16T10:35:00,33.38,42.44,87.9,False
2024-01-16T10:35:30,33.35,45.04,89.7,False
2024-01-16T10:36:00,34.37,38.7,90.1,False
2024-01-16T10:36:30,36.18,44.54,90.5,False
2024-01-16T10:37:00,35.63,47.8,99.1,False
2024-01-16T10:37:30,36.72,42.82,104.4,False
2024-01-16T10:38:00,38.83,44.07,111.8,False
2024-01-16T10:38:30,39.49,41.84,114.9,False
2024-01-16T10:39:00,40.97,45.77,121.2,False
2024-01-16T10:39:30,41.8,42.26,121.6,False
2024-01-16T10:40:00,42.95,44.82,138.5,False
2024-01-16T10:40:30,42.69,40.52,130.7,False
2024-01-16T10:41:00,45.19,38.01,141.7,False
2024-01-16T10:41:30,46.09,44.7,152.4,False
2024-01-16T10:42:00,48.38,45.45,148.8,False
2024-01-16T10:42:30,50.29,46.41,164.8,False
2024-01-16T10:43:00,50.94,50.04,171.7,False
2024-01-16T10:43:30,52.17,51.25,178.0,False
2024-01-16T10:44:00,53.15,49.49,178.4,False
2024-01-16T10:44:30,55.75,51.49,177.8,False
2024-01-16T10:45:00,58.34,48.13,178.0,False
2024-01-16T10:45:30,57.64,47.19,182.4,False
2024-01-16T10:46:00,58.7,52.04,192.8,False
2024-01-16T10:46:30,59.35,47.4,194.9,False
2024-01-16T10:47:00,61.08,47.7,190.6,False
2024-01-16T10:47:30,62.74,60.53,198.0,False
2024-01-16T10:48:00,62.99,53.79,205.4,False
2024-01-16T10:48:30,63.07,46.64,210.5,False
2024-01-16T10:49:00,63.6,48.98,216.0,False
2024-01-16T10:49:30,63.72,57.47,214.9,False
2024-01-16T10:50:00,65.51,54.07,210.6,False
2024-01-16T10:50:30,66.24,52.67,207.6,False
2024-01-16T10:51:00,67.39,53.49,200.9,False
2024-01-16T10:51:30,67.64,53.09,206.8,False
2024-01-16T10:52:00,66.66,49.11,210.2,False
2024-01-16T10:52:30,65.19,52.03,211.3,False
2024-01-16T10:53:00,65.94,49.22,197.4,False
2024-01-16T10:53:30,66.48,53.43,196.1,False
2024-01-16T10:54:00,64.23,49.74,209.4,False
2024-01-16T10:54:30,64.48,53.73,210.2,False
2024-01-16T10:55:00,64.47,53.04,217.2,False
2024-01-16T10:55:30,66.16,55.49,212.7,False
2024-01-16T10:56:00,67.03,52.06,226.0,False
2024-01-16T10:56:30,66.9,54.82,227.8,False
2024-01-16T10:57:00,68.42,55.84,231.9,False
2024-01-16T10:57:30,69.58,56.81,247.7,False
2024-01-16T10:58:00,70.67,57.09,256.2,False
2024-01-16T10:58:30,73.2,53.21,252.3,False
2024-01-16T10:59:00,73.6,60.39,247.2,False
2024-01-16T10:59:30,75.13,51.15,244.4,False
2024-01-16T11:00:00,62.72,54.27,246.7,True
2024-01-16T11:00:30,54.08,47.39,244.9,True
2024-01-16T11:01:00,48.68,43.9,241.3,True
2024-01-16T11:01:30,44.1,46.07,249.1,True
2024-01-16T11:02:00,41.17,45.9,246.0,True
2024-01-16T11:02:30,39.56,44.44,257.4,True
2024-01-16T11:03:00,38.18,42.59,253.6,True
2024-01-16T11:03:30,37.46,43.43,260.1,True
2024-01-16T11:04:00,36.88,45.23,256.6,True
2024-01-16T11:04:30,36.8,43.01,256.8,True
2024-01-16T11:05:00,48.9,47.32,246.4,False
2024-01-16T11:05:30,57.97,50.87,236.3,False
2024-01-16T11:06:00,65.21,51.25,235.1,False
2024-01-16T11:06:30,68.19,57.07,236.7,False
2024-01-16T11:07:00,69.93,61.49,231.8,False
2024-01-16T11:07:30,70.92,55.79,219.1,False
2024-01-16T11:08:00,70.93,53.77,207.3,False
2024-01-16T11:08:30,70.77,57.31,196.3,False
2024-01-16T11:09:00,69.83,58.22,184.2,False
2024-01-16T11:09:30,68.03,52.81,184.7,False
2024-01-16T11:10:00,67.97,54.97,190.5,False
2024-01-16T11:10:30,65.39,50.8,188.0,False
2024-01-16T11:11:00,63.85,55.16,171.7,False
2024-01-16T11:11:30,63.02,52.44,169.6,False
2024-01-16T11:12:00,61.44,53.7,167.4,False
2024-01-16T11:12:30,59.6,47.63,178.4,False
2024-01-16T11:13:00,58.94,52.43,165.8,False
2024-01-16T11:13:30,59.39,48.36,160.8,False
2024-01-16T11:14:00,59.02,48.42,168.5,False
2024-01-16T11:14:30,57.48,47.29,166.9,False
2024-01-16T11:15:00,58.35,52.32,165.5,False
2024-01-16T11:15:30,58.32,54.15,161.1,False
2024-01-16T11:16:00,59.85,45.82,157.9,False
2024-01-16T11:16:30,57.92,48.42,157.3,False
2024-01-16T11:17:00,56.25,46.45,146.7,False
2024-01-16T11:17:30,55.45,45.76,147.1,False
2024-01-16T11:18:00,54.56,49.25,133.4,False
2024-01-16T11:18:30,54.09,50.46,131.4,False
2024-01-16T11:19:00,52.82,47.37,128.2,False
2024-01-16T11:19:30,52.92,49.23,120.2,False
2024-01-16T11:20:00,49.77,44.41,116.4,False
2024-01-16T11:20:30,47.04,46.52,109.0,False
2024-01-16T11:21:00,46.07,44.72,99.5,False
2024-01-16T11:21:30,46.43,47.9,95.3,False
2024-01-16T11:22:00,45.01,42.96,86.7,False
2024-01-16T11:22:30,42.41,44.95,87.5,False
2024-01-16T11:23:00,40.82,38.72,78.8,False
2024-01-16T11:23:30,39.5,43.87,82.2,False
2024-01-16T11:24:00,37.9,40.82,73.3,False
2024-01-16T11:24:30,36.79,42.35,69.0,False
2024-01-16T11:25:00,35.82,44.35,64.6,False
2024-01-16T11:25:30,35.56,41.56,72.2,False
2024-01-16T11:26:00,33.9,43.18,72.3,False
2024-01-16T11:26:30,34.1,40.63,68.8,False
2024-01-16T11:27:00,34.39,44.98,69.8,False
2024-01-16T11:27:30,34.71,47.48,54.6,False
2024-01-16T11:28:00,33.38,41.72,53.8,False
2024-01-16T11:28:30,31.97,40.9,65.1,False
2024-01-16T11:29:00,30.43,36.19,63.2,False
2024-01-16T11:29:30,30.75,38.46,61.0,False
2024-01-16T11:30:00,30.83,38.41,61.7,False
2024-01-16T11:30:30,29.83,41.14,64.1,False
2024-01-16T11:31:00,30.12,42.28,48.6,False
2024-01-16T11:31:30,32.03,42.04,37.1,False
2024-01-16T11:32:00,30.93,37.59,38.5,False
2024-01-16T11:32:30,27.97,44.54,33.9,False
2024-01-16T11:33:00,26.28,36.07,42.1,False
2024-01-16T11:33:30,25.41,38.62,39.0,False
2024-01-16T11:34:00,24.76,37.75,26.5,False
2024-01-16T11:34:30,25.68,36.57,19.8,False
2024-01-16T11:35:00,23.42,41.03,5.0,False
2024-01-16T11:35:30,22.75,36.1,7.4,False
2024-01-16T11:36:00,19.62,34.63,9.7,False
2024-01-16T11:36:30,18.75,40.06,10.0,False
2024-01-16T11:37:00,17.57,35.9,19.2,False
2024-01-16T11:37:30,18.06,29.18,27.6,False
2024-01-16T11:38:00,19.35,33.23,26.5,False
2024-01-16T11:38:30,20.37,37.87,13.7,False
2024-01-16T11:39:00,21.56,39.2,19.2,False
2024-01-16T11:39:30,18.84,34.24,23.5,False
2024-01-16T11:40:00,19.23,36.15,25.5,False
2024-01-16T11:40:30,20.08,39.4,31.3,False
2024-01-16T11:41:00,20.93,36.68,23.2,False
2024-01-16T11:41:30,20.11,35.67,35.3,False
2024-01-16T11:42:00,20.63,33.95,27.8,False
2024-01-16T11:42:30,22.06,40.45,31.6,False
2024-01-16T11:43:00,22.12,28.55,20.1,False
2024-01-16T11:43:30,21.39,43.15,14.9,False
2024-01-16T11:44:00,20.57,31.25,25.1,False
2024-01-16T11:44:30,20.94,37.37,23.1,False
2024-01-16T11:45:00,21.87,38.49,27.9,False
2024-01-16T11:45:30,21.89,38.75,28.4,False
2024-01-16T11:46:00,22.44,44.69,26.8,False
2024-01-16T11:46:30,23.07,33.33,34.1,False
2024-01-16T11:47:00,22.99,41.47,30.8,False
2024-01-16T11:47:30,24.05,37.14,18.6,False
2024-01-16T11:48:00,24.52,41.36,14.2,False
2024-01-16T11:48:30,24.99,36.5,18.5,False
2024-01-16T11:49:00,22.68,37.02,21.2,False
2024-01-16T11:49:30,21.39,34.82,11.7,False
2024-01-16T11:50:00,18.99,35.34,8.7,False
2024-01-16T11:50:30,18.95,35.15,7.0,False
2024-01-16T11:51:00,19.87,37.0,6.8,False
2024-01-16T11:51:30,19.9,37.75,2.0,False
2024-01-16T11:52:00,19.57,37.69,2.0,False
2024-01-16T11:52:30,19.37,36.95,2.0,False
2024-01-16T11:53:00,18.58,37.6,6.4,False
2024-01-16T11:53:30,17.44,37.32,13.4,False
2024-01-16T11:54:00,18.87,35.79,13.5,False
2024-01-16T11:54:30,19.02,40.43,12.2,False
2024-01-16T11:55:00,19.69,36.93,14.2,False
2024-01-16T11:55:30,17.41,37.64,10.2,False
2024-01-16T11:56:00,16.08,40.04,4.8,False
2024-01-16T11:56:30,16.65,38.83,2.0,False
2024-01-16T11:57:00,15.84,30.89,2.0,False
2024-01-16T11:57:30,15.93,35.48,2.0,False
2024-01-16T11:58:00,15.44,35.66,2.0,False
2024-01-16T11:58:30,17.53,38.64,8.2,False
2024-01-16T11:59:00,17.71,38.73,2.0,False
2024-01-16T11:59:30,18.62,35.95,3.5,False
2024-01-16T12:00:00,16.14,35.08,4.7,False
2024-01-16T12:00:30,16.67,32.93,9.1,False
2024-01-16T12:01:00,16.39,33.66,10.6,False
2024-01-16T12:01:30,17.78,38.47,3.3,False
2024-01-16T12:02:00,18.23,38.25,2.0,False
2024-01-16T12:02:30,17.48,36.71,2.0,False
2024-01-16T12:03:00,16.0,29.04,10.6,False
2024-01-16T12:03:30,15.96,36.56,2.0,False
2024-01-16T12:04:00,17.38,40.8,4.0,False
2024-01-16T12:04:30,17.99,33.3,13.5,False
2024-01-16T12:05:00,17.13,37.44,13.6,False
2024-01-16T12:05:30,19.41,41.23,17.9,False
2024-01-16T12:06:00,19.94,35.82,14.0,False
2024-01-16T12:06:30,19.14,39.06,14.2,False
2024-01-16T12:07:00,18.12,35.63,5.3,False
2024-01-16T12:07:30,18.16,41.13,2.0,False
2024-01-16T12:08:00,17.34,28.75,3.1,False
2024-01-16T12:08:30,17.17,33.91,2.0,False
2024-01-16T12:09:00,16.78,35.61,2.0,False
2024-01-16T12:09:30,16.19,38.04,2.0,False
2024-01-16T12:10:00,14.83,33.64,2.0,False
2024-01-16T12:10:30,15.55,33.6,2.0,False
2024-01-16T12:11:00,14.33,37.02,2.0,False
2024-01-16T12:11:30,15.52,35.3,2.0,False
2024-01-16T12:12:00,14.04,37.03,5.2,False
2024-01-16T12:12:30,13.24,35.56,9.3,False
2024-01-16T12:13:00,13.49,31.24,12.4,False
2024-01-16T12:13:30,14.31,34.46,23.0,False
2024-01-16T12:14:00,14.96,37.0,16.1,False
2024-01-16T12:14:30,16.36,38.67,16.4,False
2024-01-16T12:15:00,17.38,33.99,23.7,False
2024-01-16T12:15:30,17.24,31.09,30.8,False
2024-01-16T12:16:00,18.57,35.43,20.6,False
2024-01-16T12:16:30,18.02,34.7,18.6,False
2024-01-16T12:17:00,17.99,41.02,27.0,False
2024-01-16T12:17:30,17.21,31.7,29.0,False
2024-01-16T12:18:00,19.41,40.86,28.8,False
2024-01-16T12:18:30,19.7,35.0,26.2,False
2024-01-16T12:19:00,20.91,30.34,23.0,False
2024-01-16T12:19:30,19.71,36.06,24.2,False
2024-01-17T09:00:00,20.17,36.74,20.0,False
2024-01-17T09:00:30,20.53,37.88,29.3,False
2024-01-17T09:01:00,21.27,37.67,25.3,False
2024-01-17T09:01:30,21.46,40.8,25.1,False
2024-01-17T09:02:00,21.85,39.84,31.1,False
2024-01-17T09:02:30,21.18,34.28,42.1,False
2024-01-17T09:03:00,21.24,35.57,35.3,False
2024-01-17T09:03:30,23.11,41.02,32.9,False
2024-01-17T09:04:00,23.21,42.42,41.9,False
2024-01-17T09:04:30,24.25,39.22,29.5,False
2024-01-17T09:05:00,24.0,43.13,34.2,False
2024-01-17T09:05:30,23.47,38.59,26.0,False
2024-01-17T09:06:00,23.24,35.46,25.7,False
2024-01-17T09:06:30,21.62,39.46,23.4,False
2024-01-17T09:07:00,20.97,46.52,17.1,False
2024-01-17T09:07:30,20.12,33.27,11.7,False
2024-01-17T09:08:00,20.25,41.68,14.6,False
2024-01-17T09:08:30,19.6,38.58,21.4,False
2024-01-17T09:09:00,17.93,34.24,20.4,False
2024-01-17T09:09:30,17.85,30.56,20.7,False
2024-01-17T09:10:00,18.61,29.79,24.1,False
2024-01-17T09:10:30,18.09,34.72,17.6,False
2024-01-17T09:11:00,18.35,37.61,22.4,False
2024-01-17T09:11:30,18.89,39.29,27.0,False
2024-01-17T09:12:00,19.97,40.41,41.5,False
2024-01-17T09:12:30,20.5,38.09,36.1,False
2024-01-17T09:13:00,22.35,38.25,30.9,False
2024-01-17T09:13:30,22.55,36.9,33.9,False
2024-01-17T09:14:00,21.99,38.96,36.7,False
2024-01-17T09:14:30,22.36,35.84,31.0,False
2024-01-17T09:15:00,22.41,34.21,26.9,False
2024-01-17T09:15:30,23.25,38.37,29.1,False
2024-01-17T09:16:00,22.15,40.18,22.8,False
2024-01-17T09:16:30,21.77,33.4,19.9,False
2024-01-17T09:17:00,22.21,36.16,20.5,False
2024-01-17T09:17:30,21.24,37.56,26.4,False
2024-01-17T09:18:00,21.76,37.67,21.8,False
2024-01-17T09:18:30,20.81,38.91,10.5,False
2024-01-17T09:19:00,20.34,42.78,2.0,False
2024-01-17T09:19:30,19.52,30.13,2.0,False
2024-01-17T09:20:00,18.58,42.34,2.0,False
2024-01-17T09:20:30,18.84,42.09,2.0,False
2024-01-17T09:21:00,17.07,38.71,2.0,False
2024-01-17T09:21:30,16.06,36.29,2.0,False
2024-01-17T09:22:00,14.94,33.29,2.0,False
2024-01-17T09:22:30,14.6,37.81,2.0,False
2024-01-17T09:23:00,15.47,36.24,4.9,False
2024-01-17T09:23:30,14.47,34.13,11.1,False
2024-01-17T09:24:00,14.43,37.66,12.5,False
2024-01-17T09:24:30,16.32,38.88,10.9,False
2024-01-17T09:25:00,16.3,27.49,9.7,False
2024-01-17T09:25:30,15.4,39.66,13.2,False
2024-01-17T09:26:00,15.7,33.24,17.7,False
2024-01-17T09:26:30,17.71,40.0,12.6,False
2024-01-17T09:27:00,18.25,35.51,13.9,False
2024-01-17T09:27:30,18.12,37.02,2.7,False
2024-01-17T09:28:00,19.43,38.07,6.5,False
2024-01-17T09:28:30,18.84,40.1,13.1,False
2024-01-17T09:29:00,17.3,38.32,12.5,False
2024-01-17T09:29:30,17.37,28.53,24.5,False
2024-01-17T09:30:00,16.0,32.55,18.5,False
2024-01-17T09:30:30,17.94,36.62,20.1,False
2024-01-17T09:31:00,18.58,42.36,19.8,False
2024-01-17T09:31:30,18.06,36.24,19.3,False
2024-01-17T09:32:00,18.86,34.39,18.7,False
2024-01-17T09:32:30,19.17,31.91,19.5,False
2024-01-17T09:33:00,20.38,35.09,24.7,False
2024-01-17T09:33:30,21.75,37.52,32.2,False
2024-01-17T09:34:00,22.35,37.66,30.4,False
2024-01-17T09:34:30,22.54,36.14,33.7,False
2024-01-17T09:35:00,22.65,38.88,27.5,False
2024-01-17T09:35:30,22.29,37.43,30.9,False
2024-01-17T09:36:00,21.71,44.5,24.7,False
2024-01-17T09:36:30,21.95,42.32,30.6,False
2024-01-17T09:37:00,21.57,38.33,42.2,False
2024-01-17T09:37:30,20.9,35.97,38.2,False
2024-01-17T09:38:00,22.46,42.62,22.3,False
2024-01-17T09:38:30,23.25,42.29,18.7,False
2024-01-17T09:39:00,22.93,42.91,26.3,False
2024-01-17T09:39:30,21.9,44.84,28.6,False
2024-01-17T09:40:00,21.44,35.2,28.8,False
2024-01-17T09:40:30,20.75,44.25,33.6,False
2024-01-17T09:41:00,21.8,36.63,34.4,False
2024-01-17T09:41:30,23.21,40.19,39.6,False
2024-01-17T09:42:00,24.81,34.04,42.2,False
2024-01-17T09:42:30,24.63,37.23,48.0,False
2024-01-17T09:43:00,23.42,41.38,45.9,False
2024-01-17T09:43:30,24.29,40.72,47.5,False
2024-01-17T09:44:00,26.72,38.29,41.5,False
2024-01-17T09:44:30,26.45,39.61,34.7,False
2024-01-17T09:45:00,26.87,37.7,42.7,False
2024-01-17T09:45:30,25.43,42.07,40.6,False
2024-01-17T09:46:00,25.79,32.89,42.3,False
2024-01-17T09:46:30,24.68,43.14,39.7,False
2024-01-17T09:47:00,25.25,36.55,33.3,False
2024-01-17T09:47:30,25.03,38.8,31.3,False
2024-01-17T09:48:00,25.07,34.7,38.3,False
2024-01-17T09:48:30,23.77,39.14,38.9,False
2024-01-17T09:49:00,23.93,40.09,25.8,False
2024-01-17T09:49:30,23.24,39.21,23.6,False
2024-01-17T09:50:00,23.52,39.69,33.8,False
2024-01-17T09:50:30,22.84,37.71,30.4,False
2024-01-17T09:51:00,22.39,37.62,18.1,False
2024-01-17T09:51:30,23.4,37.83,29.7,False
2024-01-17T09:52:00,21.57,36.07,32.4,False
2024-01-17T09:52:30,21.98,36.57,30.1,False
2024-01-17T09:53:00,22.67,39.5,26.4,False
2024-01-17T09:53:30,23.3,42.42,31.9,False
2024-01-17T09:54:00,23.53,35.43,26.9,False
2024-01-17T09:54:30,22.69,37.71,32.8,False
2024-01-17T09:55:00,22.06,34.31,34.1,False
2024-01-17T09:55:30,22.07,36.3,33.5,False
2024-01-17T09:56:00,22.0,36.75,32.3,False
2024-01-17T09:56:30,23.3,38.75,29.5,False
2024-01-17T09:57:00,25.09,39.29,34.3,False
2024-01-17T09:57:30,24.05,38.43,27.0,False
2024-01-17T09:58:00,24.11,39.74,16.3,False
2024-01-17T09:58:30,24.96,36.2,20.6,False
2024-01-17T09:59:00,23.84,38.97,24.3,False
2024-01-17T09:59:30,21.55,39.85,26.6,False
2024-01-17T10:00:00,22.36,35.25,28.1,False
2024-01-17T10:00:30,22.14,32.57,25.0,False
2024-01-17T10:01:00,21.16,40.55,29.0,False
2024-01-17T10:01:30,20.84,33.97,27.5,False
2024-01-17T10:02:00,21.44,35.94,23.5,False
2024-01-17T10:02:30,21.21,39.64,21.2,False
2024-01-17T10:03:00,20.24,34.37,33.2,False
2024-01-17T10:03:30,20.37,40.04,21.0,False
2024-01-17T10:04:00,22.18,35.77,23.9,False
2024-01-17T10:04:30,22.3,35.45,13.4,False
2024-01-17T10:05:00,23.28,34.75,13.9,False
2024-01-17T10:05:30,22.79,36.01,12.4,False
2024-01-17T10:06:00,23.01,39.83,2.0,False
2024-01-17T10:06:30,20.77,35.7,6.5,False
2024-01-17T10:07:00,19.77,40.08,6.5,False
2024-01-17T10:07:30,18.78,36.71,2.0,False
2024-01-17T10:08:00,18.7,36.94,5.1,False
2024-01-17T10:08:30,16.77,33.43,16.2,False
2024-01-17T10:09:00,16.79,39.52,26.0,False
2024-01-17T10:09:30,18.68,38.88,27.6,False
2024-01-17T10:10:00,19.75,39.16,27.2,False
2024-01-17T10:10:30,19.9,36.5,34.5,False
2024-01-17T10:11:00,19.85,33.2,42.9,False
2024-01-17T10:11:30,21.23,37.99,46.8,False
2024-01-17T10:12:00,23.09,39.72,37.7,False
2024-01-17T10:12:30,24.36,40.19,36.9,False
2024-01-17T10:13:00,24.34,39.76,37.7,False
2024-01-17T10:13:30,23.76,39.43,24.9,False
2024-01-17T10:14:00,24.46,36.55,27.8,False
2024-01-17T10:14:30,23.53,36.36,41.2,False
2024-01-17T10:15:00,22.66,34.56,42.8,False
2024-01-17T10:15:30,24.4,41.74,49.3,False
2024-01-17T10:16:00,25.19,44.73,97.1,False
2024-01-17T10:16:30,25.69,48.09,143.8,False
2024-01-17T10:17:00,29.59,41.12,193.9,False
2024-01-17T10:17:30,35.7,43.61,236.9,False
2024-01-17T10:18:00,44.66,45.29,280.1,False
2024-01-17T10:18:30,54.86,49.92,322.4,False
2024-01-17T10:19:00,64.12,49.71,345.4,False
2024-01-17T10:19:30,73.88,55.46,335.8,False
2024-01-17T10:20:00,81.67,56.25,370.5,False
2024-01-17T10:20:30,71.43,54.21,370.1,True
2024-01-17T10:21:00,64.03,50.32,317.6,True
2024-01-17T10:21:30,59.32,52.4,382.0,True
2024-01-17T10:22:00,54.46,51.09,336.0,True
2024-01-17T10:22:30,52.82,49.51,363.5,True
2024-01-17T10:23:00,50.04,45.66,370.8,True
2024-01-17T10:23:30,49.01,43.59,341.2,True
2024-01-17T10:24:00,49.21,49.29,58.2,True
2024-01-17T10:24:30,48.32,47.03,51.5,True
2024-01-17T10:25:00,38.07,38.04,64.0,True
2024-01-17T10:25:30,35.66,43.01,64.8,False
2024-01-17T10:26:00,34.73,43.3,67.2,False
2024-01-17T10:26:30,32.93,37.03,55.6,False
2024-01-17T10:27:00,32.05,42.91,50.8,False
2024-01-17T10:27:30,31.63,36.97,59.4,False
2024-01-17T10:28:00,29.71,38.23,61.4,False
2024-01-17T10:28:30,29.49,36.23,50.3,False
2024-01-17T10:29:00,28.68,37.57,58.9,False
2024-01-17T10:29:30,28.41,36.4,57.1,False
2024-01-17T10:30:00,28.72,43.23,67.7,False
2024-01-17T10:30:30,27.91,39.15,68.2,False
2024-01-17T10:31:00,29.88,39.2,70.8,False
2024-01-17T10:31:30,30.1,44.03,79.3,False
2024-01-17T10:32:00,30.65,44.04,74.6,False
2024-01-17T10:32:30,32.23,40.25,70.4,False
2024-01-17T10:33:00,33.01,42.52,72.2,False
2024-01-17T10:33:30,33.66,40.13,80.4,False
2024-01-17T10:34:00,33.51,41.54,74.9,False
2024-01-17T10:34:30,34.51,39.0,68.8,False
2024-01-17T10:35:00,35.04,43.66,79.1,False
2024-01-17T10:35:30,33.2,45.24,79.8,False
2024-01-17T10:36:00,35.34,45.38,82.3,False
2024-01-17T10:36:30,36.3,42.96,76.2,False
2024-01-17T10:37:00,34.83,36.66,78.7,False
2024-01-17T10:37:30,34.79,40.4,85.5,False
2024-01-17T10:38:00,34.07,41.74,97.4,False
2024-01-17T10:38:30,35.22,37.97,98.0,False
2024-01-17T10:39:00,36.13,47.17,113.8,False
2024-01-17T10:39:30,36.33,45.33,113.7,False
2024-01-17T10:40:00,38.1,44.97,114.3,False
2024-01-17T10:40:30,40.52,46.41,128.8,False
2024-01-17T10:41:00,42.12,41.29,133.8,False
2024-01-17T10:41:30,44.48,43.01,134.1,False
2024-01-17T10:42:00,45.86,46.83,137.4,False
2024-01-17T10:42:30,47.03,47.47,149.9,False
2024-01-17T10:43:00,47.09,42.43,161.8,False
2024-01-17T10:43:30,49.36,47.83,158.9,False
2024-01-17T10:44:00,52.05,48.08,161.7,False
2024-01-17T10:44:30,51.8,51.03,165.5,False
2024-01-17T10:45:00,52.61,49.44,162.9,False
2024-01-17T10:45:30,53.26,53.57,166.9,False
2024-01-17T10:46:00,53.34,47.66,171.2,False
2024-01-17T10:46:30,54.43,45.78,182.3,False
2024-01-17T10:47:00,55.69,54.33,192.6,False
2024-01-17T10:47:30,56.79,51.06,192.8,False
2024-01-17T10:48:00,56.64,49.71,194.1,False
2024-01-17T10:48:30,58.37,47.97,201.0,False
2024-01-17T10:49:00,60.73,50.28,199.9,False
2024-01-17T10:49:30,61.95,50.55,206.4,False
2024-01-17T10:50:00,61.42,48.1,208.4,False
2024-01-17T10:50:30,63.7,45.96,205.2,False
2024-01-17T10:51:00,64.14,51.25,202.9,False
2024-01-17T10:51:30,66.1,55.44,215.8,False
2024-01-17T10:52:00,65.57,56.86,217.4,False
2024-01-17T10:52:30,66.02,56.14,229.9,False
2024-01-17T10:53:00,66.0,56.32,227.9,False
2024-01-17T10:53:30,67.64,50.59,231.2,False
2024-01-17T10:54:00,68.78,54.9,246.9,False
2024-01-17T10:54:30,69.61,56.03,239.7,False
2024-01-17T10:55:00,71.31,56.82,228.7,False
2024-01-17T10:55:30,72.73,55.27,238.6,False
2024-01-17T10:56:00,72.23,55.73,234.3,False
